Date;Players;Cash;P-R1;W-R1;P-R2;W-R2;P-R3;W-R3;P-R4;W-R4;P-R5;W-R5;P-R6;W-R6;P-R7;W-R7;P-R8;W-R8;P-R9;W-R9;P-R10;W-R10;P-R11;W-R11;P-R12;W-R12;P-R13;W-R13
27-03-2012;316763;2039960,0000;0;15000000,0000;0;0,0000;1;154453,2000;1;6435,5000;47;234,2000;56;130,5000;79;72,1000;1050;21,7000;1679;14,9000;2637;14,7000;5680;11,1000;24454;7,5000;41094;4,5000
23-03-2012;660745;4680004,0000;0;26096499,0000;3;237782,1000;0;50438,6000;3;6451,4000;103;202,2000;243;83,7000;153;77,0000;2035;25,4000;3262;15,2000;8189;10,4000;10434;13,8000;46794;8,6000;114499;3,6000
20-03-2012;327180;2114272,0000;0;0,0000;0;468877,2000;0;39073,1000;4;4465,4000;34;203,5000;59;119,3000;79;65,7000;1213;20,5000;1445;13,8000;2685;13,0000;6380;10,9000;22252;7,6000;41066;4,3000
16-03-2012;679474;4885806,0000;0;45758710,0000;1;299014,0000;0;66447,5000;2;3114,7000;143;159,7000;252;82,9000;363;38,1000;4303;12,7000;5819;10,6000;11433;9,5000;20056;7,6000;68593;6,5000;126671;3,7000
13-03-2012;357138;2371710,0000;0;0,0000;0;218702,5000;1;72900,8000;2;10125,1000;20;248,7000;49;134,0000;76;79,8000;1083;23,9000;1478;16,2000;2817;14,5000;5804;11,9000;23242;8,3000;44305;4,5000
09-03-2012;682185;4840310,0000;0;0,0000;0;575403,0000;0;143850,7000;3;6393,3000;78;263,6000;158;145,5000;185;68,7000;2600;20,5000;3165;17,1000;5982;15,3000;14540;10,0000;47911;8,9000;90979;4,8000
06-03-2012;335512;2181806,0000;0;0,0000;0;986669,5000;2;54814,9000;4;5670,5000;23;245,5000;56;117,1000;103;56,3000;1733;17,1000;1686;15,3000;3444;12,0000;9460;8,4000;24434;8,4000;48042;4,2000
02-03-2012;703099;4989354,0000;0;26670951,0000;0;875321,2000;0;83363,9000;13;3071,3000;104;165,1000;185;93,8000;312;41,6000;4458;13,7000;4057;12,4000;7475;11,4000;22310;7,7000;57353;7,2000;105794;3,9000
28-02-2012;333613;2188558,0000;0;0,0000;0;199214,8000;0;66404,9000;2;4743,2000;56;180,6000;84;103,0000;87;69,4000;1245;21,1000;1980;13,3000;3464;12,8000;6231;11,4000;27784;7,2000;45531;4,3000
24-02-2012;707043;5149824,0000;0;54897476,0000;0;244616,9000;3;40769,4000;6;5623,3000;104;182,1000;312;65,9000;179;81,4000;2118;26,7000;4060;13,9000;11110;8,8000;10855;14,6000;56273;8,1000;145843;3,3000
21-02-2012;366617;2480296,0000;0;0,0000;0;567892,2000;0;27042,4000;5;4853,7000;38;179,8000;84;76,6000;76;69,1000;1196;22,6000;1823;13,0000;4167;10,1000;5780;12,7000;26816;7,6000;60153;3,6000
17-02-2012;691035;4936872,0000;0;0,0000;2;223465,8000;2;39727,2000;2;7639,8000;79;253,6000;258;69,7000;132;90,3000;1963;28,0000;2602;19,5000;9634;9,6000;10481;15,0000;36841;11,2000;131042;3,4000
14-02-2012;368724;2474764,0000;0;0,0000;0;368058,3000;0;46007,2000;1;5412,6000;29;241,0000;62;114,6000;59;86,3000;1116;26,3000;1519;17,4000;3165;13,2000;5783;14,1000;22422;9,4000;51234;4,2000
10-02-2012;689737;4874622,0000;0;0,0000;0;1696429,0000;1;113095,2000;1;7249,6000;70;244,2000;143;104,7000;166;85,7000;1930;26,9000;3124;16,0000;6867;12,0000;10274;14,2000;47914;8,5000;109439;3,9000
07-02-2012;382616;2655134,0000;0;54252968,0000;1;135771,9000;1;37028,7000;10;2314,2000;68;145,2000;130;77,2000;155;46,7000;2107;16,2000;2632;11,4000;5183;9,8000;9768;9,3000;35181;7,0000;64966;3,6000
03-02-2012;683703;4952166,0000;0;0,0000;1;185085,0000;0;61695,0000;3;8337,1000;103;224,1000;171;84,8000;119;87,7000;1795;28,6000;3326;16,2000;9004;10,1000;9551;15,4000;45726;9,1000;125928;3,4000
31-01-2012;348721;2345508,0000;0;0,0000;0;356846,4000;1;59474,4000;0;4248,1000;45;258,0000;53;128,1000;99;67,0000;1423;21,2000;1562;16,5000;2864;14,2000;8006;10,2000;25035;8,7000;45372;4,6000
27-01-2012;703949;5013664,0000;0;0,0000;0;436152,0000;0;36346,0000;1;3776,2000;76;211,1000;144;103,9000;257;48,8000;4645;14,7000;3829;13,9000;7240;11,9000;23118;7,9000;60899;7,5000;113986;3,9000
24-01-2012;329065;2151060,0000;0;0,0000;0;0,0000;0;433716,3000;0;10165,2000;28;278,4000;70;104,8000;44;93,6000;816;28,3000;1297;17,1000;3255;11,4000;4547;14,8000;19417;9,3000;46548;3,9000
20-01-2012;708410;5135596,0000;0;48895464,0000;0;619952,3000;0;51662,6000;5;3923,7000;100;147,7000;188;75,9000;254;48,0000;3514;16,3000;4734;11,5000;8793;10,0000;17731;9,3000;64342;7,0000;122071;3,7000
17-01-2012;357303;2402438,0000;0;0,0000;0;156265,9000;0;40513,3000;2;3798,1000;52;187,4000;87;106,9000;121;54,3000;1476;17,3000;2255;12,3000;3821;12,0000;7805;9,7000;30580;6,9000;50874;4,1000
13-01-2012;884754;6276068,0000;0;0,0000;0;213060,1000;1;71020,0000;5;3228,1000;154;161,9000;323;79,9000;388;46,5000;4546;15,8000;7281;11,0000;13473;9,4000;20997;9,5000;84929;6,7000;158785;3,5000
10-01-2012;339518;2235300,0000;0;0,0000;0;350739,3000;1;70147,8000;2;3653,5000;51;158,5000;63;93,4000;99;48,0000;1532;15,9000;2122;10,8000;3513;10,5000;8136;8,9000;26463;7,1000;46675;4,0000
06-01-2012;744593;5560114,0000;0;36556782,0000;0;220935,7000;3;25492,5000;13;1555,8000;171;111,4000;294;60,1000;392;34,6000;4846;13,4000;5480;9,9000;9997;9,3000;24254;7,9000;69228;6,6000;121512;3,8000
03-01-2012;386712;2740712,0000;0;0,0000;0;604877,2000;0;403251,4000;1;6109,8000;51;237,7000;88;133,0000;84;77,2000;1440;24,3000;2091;15,5000;3792;13,9000;7601;12,6000;28515;8,7000;55273;4,5000
30-12-2011;833630;6236866,0000;0;0,0000;0;1024725,9000;0;113858,4000;3;5023,1000;58;276,4000;132;151,7000;177;77,8000;2925;23,8000;4338;17,3000;7476;16,0000;16325;11,8000;64428;8,7000;114051;5,0000
27-12-2011;388299;2674652,0000;0;0,0000;0;1090268,9000;0;72684,5000;4;2839,2000;29;232,1000;73;131,7000;175;36,7000;2853;10,7000;1846;14,2000;3546;13,6000;15579;5,6000;30219;7,3000;55723;4,2000
23-12-2011;751219;5445364,0000;0;0,0000;0;594784,3000;0;39652,2000;2;6100,3000;81;215,9000;307;80,2000;180;68,5000;2449;22,8000;4328;14,5000;13484;8,8000;12460;12,5000;54590;8,6000;161161;3,3000
20-12-2011;343480;2273638,0000;0;0,0000;0;256896,0000;0;48932,5000;1;3495,1000;49;162,0000;68;100,5000;104;47,0000;1549;16,0000;1976;11,9000;3500;11,5000;7906;9,4000;28319;6,9000;53427;3,9000
16-12-2011;719408;5254588,0000;0;46576447,0000;0;142015,1000;3;32389,4000;29;940,9000;198;125,4000;304;80,5000;643;21,4000;6146;10,9000;6136;9,9000;8843;11,0000;25885;7,5000;72906;6,3000;111830;4,1000
13-12-2011;354766;2392812,0000;0;0,0000;1;372197,0000;0;46524,6000;0;6646,3000;49;214,5000;151;76,5000;81;76,3000;1238;23,5000;1838;15,9000;5872;9,6000;5960;13,2000;25273;8,8000;73301;3,3000
09-12-2011;691068;4952518,0000;0;0,0000;0;295613,2000;0;49268,8000;5;4767,9000;96;208,7000;222;98,2000;176;70,7000;2488;21,6000;3959;14,4000;7736;11,8000;13062;11,5000;56275;7,9000;106797;4,0000
06-12-2011;342030;2250578,0000;0;0,0000;0;247025,1000;2;82341,7000;3;3921,0000;48;229,4000;104;115,0000;106;49,7000;1552;15,7000;1685;14,1000;3059;12,8000;8650;8,0000;25870;7,5000;48456;4,2000
02-12-2011;715891;5131514,0000;0;27094320,0000;0;907073,9000;0;67190,6000;5;5124,7000;87;193,2000;183;99,0000;179;78,0000;2493;23,0000;4420;13,7000;8174;12,5000;12949;12,1000;61668;7,6000;113657;4,2000
29-11-2011;335832;2212964,0000;0;0,0000;0;1000861,8000;0;83405,1000;3;4633,6000;28;214,6000;58;113,4000;97;56,3000;1469;16,6000;1574;14,7000;2811;13,5000;8639;8,3000;22984;7,9000;41144;4,4000
25-11-2011;701764;5050144,0000;0;35062896,0000;1;179533,0000;3;73143,1000;7;2789,3000;76;185,5000;161;106,4000;447;34,4000;5686;11,3000;5054;12,2000;7880;12,2000;26092;6,7000;68046;6,9000;108729;4,1000
22-11-2011;347597;2313084,0000;0;0,0000;1;517285,2000;0;86214,2000;0;3748,4000;38;222,2000;71;117,4000;101;57,2000;1626;17,8000;1808;15,0000;3229;13,4000;8403;9,4000;26873;8,1000;48223;4,3000
18-11-2011;689643;4901200,0000;0;0,0000;1;240706,0000;1;51058,8000;14;2193,9000;238;130,2000;326;85,3000;362;39,5000;3938;15,5000;6028;11,3000;9165;11,6000;18498;9,1000;64604;7,3000;110516;4,1000
15-11-2011;345437;2285946,0000;0;15000000,0000;0;0,0000;1;338091,2000;1;5122,5000;20;238,5000;59;104,6000;54;88,8000;904;27,6000;1388;16,7000;2987;12,6000;4603;14,7000;21674;8,7000;47578;4,0000
11-11-2011;609511;4522176,0000;0;67939184,0000;1;253534,8000;2;45072,8000;11;1988,5000;104;160,6000;147;91,0000;406;33,8000;5464;10,9000;3735;12,9000;6787;11,8000;28332;5,8000;53178;7,2000;98807;4,1000
08-11-2011;396262;2751614,0000;0;0,0000;0;305503,6000;1;50917,2000;2;3338,8000;40;176,0000;62;103,0000;134;50,0000;1811;16,0000;1895;13,0000;3397;12,8000;9616;9,2000;29984;7,4000;53406;4,3000
04-11-2011;747054;5416340,0000;0;0,0000;0;471270,8000;0;78545,1000;8;3878,7000;92;259,8000;220;118,3000;290;60,3000;3345;18,7000;3764;15,6000;7564;13,1000;18800;9,2000;56528;8,3000;107333;4,4000
01-11-2011;286787;1946064,0000;0;0,0000;0;1007948,6000;0;167991,4000;0;6719,6000;25;287,6000;38;132,3000;55;87,7000;787;25,7000;970;18,9000;2572;12,8000;4459;13,0000;15119;10,2000;39911;4,0000
28-10-2011;710282;5092090,0000;0;0,0000;0;599184,0000;0;99864,0000;3;4755,4000;81;234,4000;115;126,5000;181;60,5000;3367;16,8000;3319;15,5000;6587;13,4000;20144;8,4000;54196;8,3000;104926;4,2000
25-10-2011;336823;2235146,0000;0;0,0000;0;515004,3000;0;114445,4000;1;6866,7000;36;210,3000;97;85,4000;64;79,3000;945;26,9000;1938;13,8000;5005;9,6000;4698;15,1000;25103;8,2000;63303;3,4000
21-10-2011;723779;5243484,0000;0;23999325,0000;0;318132,1000;1;90894,9000;4;3574,5000;74;238,1000;130;123,4000;279;51,2000;4677;15,1000;3920;15,3000;6732;14,4000;25560;7,4000;60865;8,2000;104088;4,6000
18-10-2011;367329;2490212,0000;0;0,0000;0;584208,7000;0;97368,1000;1;5124,6000;30;311,5000;68;128,3000;59;88,1000;1043;26,8000;1663;19,0000;3563;13,9000;5533;14,0000;24012;9,9000;53541;4,3000
14-10-2011;725008;5186938,0000;0;0,0000;0;144045,1000;0;52016,2000;8;2600,8000;172;149,4000;248;99,4000;454;36,3000;5661;11,9000;5759;11,9000;8968;12,4000;26763;6,6000;70214;6,9000;109229;4,3000
11-10-2011;360020;2408660,0000;0;0,0000;1;228127,8000;0;63368,8000;1;6555,3000;37;196,6000;99;85,2000;73;91,6000;902;29,3000;1534;15,8000;3866;11,0000;4677;15,6000;23458;8,7000;56107;3,7000
07-10-2011;842614;6443502,0000;0;117705979,0000;2;177059,7000;2;38491,2000;36;1515,9000;279;124,9000;368;74,1000;608;39,6000;6391;14,4000;6732;13,0000;10702;12,6000;29640;7,8000;80545;7,9000;132464;4,5000
04-10-2011;493543;4173706,0000;0;0,0000;0;338120,8000;0;42265,1000;7;4334,8000;52;220,1000;131;94,8000;162;72,6000;2101;23,8000;3019;15,5000;6895;11,8000;10429;12,8000;43313;8,6000;95034;3,9000
30-09-2011;721330;5221052,0000;2;16192686,0000;0;327043,4000;1;27253,6000;9;3303,4000;91;177,7000;186;78,2000;248;55,8000;3311;18,3000;3847;13,8000;8141;11,0000;18643;9,8000;53866;8,1000;115147;3,9000
27-09-2011;361741;2467272,0000;0;0,0000;0;1207290,6000;0;134143,4000;3;3353,5000;39;230,1000;63;130,7000;164;41,6000;2239;12,9000;2109;13,8000;3136;14,1000;11965;6,8000;31793;7,2000;49239;4,5000
23-09-2011;716455;5141032,0000;0;0,0000;0;311192,8000;0;77798,2000;7;3661,0000;109;208,1000;139;116,5000;308;50,1000;4142;15,3000;3860;15,3000;6774;13,8000;22807;8,0000;56376;8,2000;101155;4,5000
20-09-2011;356627;2391606,0000;0;0,0000;0;551570,9000;1;45964,2000;2;4484,3000;47;196,6000;86;94,5000;78;77,8000;1040;25,4000;1778;14,3000;4024;11,2000;5566;13,6000;25762;8,1000;57737;3,8000
16-09-2011;713772;5134264,0000;1;15000000,0000;2;634449,9000;1;63444,9000;1;5874,5000;106;225,4000;269;91,8000;148;79,6000;2133;26,6000;4422;15,8000;11173;11,6000;10925;14,4000;54846;8,8000;131906;3,9000
13-09-2011;554344;4368814,0000;0;162256622,0000;0;372269,2000;0;148907,6000;2;4278,9000;50;221,5000;118;116,9000;118;81,1000;1894;26,0000;3037;14,9000;6665;12,4000;9165;14,1000;46383;8,2000;101402;4,0000
09-09-2011;906324;7146052,0000;0;0,0000;1;596813,8000;1;165781,6000;3;5465,3000;94;218,4000;169;111,4000;221;67,8000;3678;20,8000;4963;14,4000;9955;12,1000;19519;11,2000;81037;7,7000;155237;4,0000
06-09-2011;487497;3747622,0000;0;0,0000;0;294498,6000;2;58899,7000;2;3926,6000;38;257,9000;96;137,0000;132;64,8000;1756;23,4000;2311;17,1000;4342;15,5000;9544;12,2000;35186;9,1000;66026;5,0000
02-09-2011;836023;6453816,0000;0;0,0000;0;367987,1000;0;50508,0000;6;3833,1000;99;202,2000;211;116,2000;321;50,4000;4678;16,2000;5664;14,4000;10422;13,2000;24260;8,4000;75716;8,0000;139715;4,5000
30-08-2011;419787;3119472,0000;0;0,0000;0;354815,3000;0;59135,8000;3;3379,1000;57;166,7000;93;89,3000;181;44,1000;2497;14,6000;3078;12,0000;5255;11,2000;13162;7,7000;39579;7,1000;67652;4,1000
26-08-2011;747771;5657278,0000;0;0,0000;2;133252,5000;1;41804,7000;18;1622,5000;200;123,7000;300;78,5000;462;28,2000;5749;10,2000;5978;10,8000;8925;11,6000;27962;6,1000;75546;6,6000;119206;4,2000
23-08-2011;380764;2760654,0000;0;0,0000;0;313284,6000;0;417712,8000;2;5094,0000;44;243,0000;77;135,5000;123;52,8000;1824;17,3000;2093;14,9000;3638;13,5000;9793;9,5000;31977;7,7000;57866;4,2000
19-08-2011;731780;5437846,0000;0;0,0000;0;319085,3000;1;37539,4000;4;6789,0000;82;183,8000;257;70,8000;132;82,9000;2126;27,1000;4082;14,2000;9359;9,9000;11286;14,7000;55307;8,5000;127571;3,7000
16-08-2011;338055;2375084,0000;0;0,0000;0;1094006,8000;0;52095,5000;2;3440,2000;20;204,2000;53;112,5000;99;49,5000;1914;14,5000;1866;13,3000;3422;12,1000;10557;7,7000;28563;7,2000;51394;4,0000
12-08-2011;714385;5243158,0000;0;0,0000;0;306870,2000;2;43838,6000;11;1992,6000;157;128,0000;202;89,8000;375;30,8000;4850;12,0000;6277;9,5000;9493;10,9000;22570;7,3000;71974;6,5000;123577;3,9000
09-08-2011;355116;2440312,0000;0;0,0000;0;0,0000;0;365547,2000;0;5375,6000;54;253,0000;152;102,1000;92;89,8000;1172;26,7000;1923;16,4000;4755;11,2000;5569;14,2000;25823;8,8000;63647;3,7000
05-08-2011;700150;5077164,0000;0;0,0000;0;888541,6000;0;45566,2000;1;8462,3000;62;267,7000;227;102,5000;127;98,4000;1868;31,3000;3254;17,9000;9226;11,3000;9290;16,8000;47219;9,6000;135955;3,6000
02-08-2011;329293;2206174,0000;0;0,0000;0;1026317,2000;0;85526,4000;1;2221,4000;75;134,8000;120;87,7000;162;36,6000;2025;12,7000;2365;11,0000;3955;11,1000;9574;7,6000;30018;6,6000;50987;3,9000
29-07-2011;686055;4972682,0000;0;27315669,0000;0;615783,4000;0;55980,3000;8;4887,1000;229;158,7000;499;74,5000;227;70,9000;2646;24,2000;5898;13,0000;11852;10,2000;12456;13,6000;62515;7,9000;132896;3,7000
26-07-2011;339458;2288816,0000;0;0,0000;0;531993,8000;1;44332,8000;0;6333,2000;29;228,1000;84;87,2000;68;84,2000;837;27,6000;1605;14,9000;3587;10,9000;4379;15,1000;23878;8,2000;52874;3,7000
22-07-2011;623048;4543346,0000;1;7500000,0000;3;166539,4000;1;61064,4000;14;3550,2000;110;194,7000;134;102,0000;248;47,0000;3685;14,9000;3554;13,3000;6607;12,0000;20575;8,0000;51491;7,8000;96729;4,0000
19-07-2011;368345;2538848,0000;0;23148546,0000;0;407427,2000;1;67904,5000;1;3086,5000;42;175,6000;73;100,8000;104;44,5000;2007;14,1000;1874;13,4000;3316;12,5000;10582;7,6000;28151;7,3000;48383;4,4000
15-07-2011;713683;5224730,0000;0;0,0000;1;400422,9000;0;95338,7000;3;5213,8000;60;253,8000;112;138,5000;194;69,8000;3050;20,2000;3382;16,3000;6162;15,2000;17123;10,4000;56303;8,0000;98784;4,6000
12-07-2011;805120;6801226,0000;0;185000000,0000;0;2435037,1000;2;77638,8000;7;5019,7000;75;226,7000;251;99,9000;230;80,2000;2869;26,5000;4590;15,9000;11220;12,0000;15012;14,2000;68657;8,8000;162101;4,0000
08-07-2011;1352910;11287250,0000;0;0,0000;0;4576070,5000;2;64747,5000;7;5471,6000;176;238,7000;369;106,6000;362;74,4000;5246;23,5000;8258;15,1000;18134;11,9000;27799;12,5000;122804;8,1000;272369;3,9000
05-07-2011;663552;5503830,0000;0;0,0000;0;330571,2000;1;70836,6000;5;4814,1000;77;223,7000;181;112,5000;250;60,9000;3587;18,4000;4102;14,5000;7534;12,8000;19643;9,6000;61929;7,7000;113981;4,2000
01-07-2011;976726;7946266,0000;0;0,0000;0;241233,5000;0;40205,5000;12;4432,1000;166;163,8000;355;90,3000;294;64,1000;3984;20,7000;7383;12,2000;13390;11,5000;21293;11,3000;94120;7,2000;173673;4,0000
28-06-2011;487020;3896908,0000;0;0,0000;1;403697,2000;0;74758,7000;4;6596,3000;62;254,4000;92;122,9000;118;76,2000;1951;21,9000;2426;15,8000;4528;13,8000;10680;11,3000;41260;7,9000;74098;4,4000
24-06-2011;904969;7176922,0000;0;0,0000;0;879080,2000;0;26638,7000;2;4994,7000;112;220,1000;266;92,5000;166;81,6000;2591;27,1000;4360;16,1000;10812;11,4000;14096;14,6000;63707;9,0000;152753;3,9000
21-06-2011;463615;3569834,0000;0;0,0000;0;531965,3000;0;59107,2000;4;6820,0000;34;229,0000;124;115,7000;129;71,1000;2033;21,4000;2249;15,8000;4665;13,5000;11187;10,8000;37436;8,2000;70659;4,4000
17-06-2011;806932;6170354,0000;0;0,0000;1;233582,6000;0;59892,9000;8;3385,2000;107;166,8000;161;90,6000;293;43,3000;4826;14,2000;5018;11,6000;9298;10,3000;26404;7,8000;72779;6,9000;130411;3,8000
14-06-2011;327327;2377738,0000;0;0,0000;0;155392,2000;0;69063,2000;3;5919,7000;40;249,0000;95;97,9000;39;92,8000;921;28,8000;1641;16,2000;3942;11,3000;4648;15,4000;23016;9,0000;58206;3,8000
10-06-2011;749074;5606806,0000;0;0,0000;0;420727,5000;2;53939,4000;3;7791,2000;78;256,2000;205;113,7000;146;93,6000;1998;29,6000;3485;17,8000;8547;12,5000;10923;15,4000;53345;9,5000;131809;3,9000
07-06-2011;358677;2513076,0000;0;0,0000;0;421131,9000;0;70188,6000;3;5399,1000;27;273,7000;61;119,3000;62;91,3000;894;28,5000;1492;18,4000;3564;13,1000;5161;14,8000;21900;9,8000;50784;4,2000
03-06-2011;675751;5018366,0000;0;0,0000;0;374475,4000;0;69347,3000;3;5887,9000;58;258,0000;133;132,4000;178;64,2000;3626;17,7000;2897;17,4000;5097;16,0000;23052;8,1000;51099;8,5000;87174;4,9000
31-05-2011;326848;2238690,0000;0;0,0000;1;109291,6000;0;46839,2000;3;2778,6000;52;138,0000;97;66,1000;97;65,2000;1242;23,1000;2063;11,7000;4387;9,3000;5677;13,5000;26515;7,3000;56320;3,5000
27-05-2011;726451;5307142,0000;0;0,0000;1;231416,9000;2;41140,7000;6;3856,9000;189;133,3000;329;81,5000;234;60,9000;3028;20,1000;5831;11,1000;10392;10,7000;14450;11,5000;70401;6,8000;125134;3,9000
24-05-2011;298879;1987176,0000;0;0,0000;0;153266,3000;0;76633,1000;0;5894,8000;43;169,1000;68;100,2000;86;51,1000;1353;16,4000;1613;13,0000;2941;11,9000;7437;8,9000;23051;7,3000;42812;4,0000
20-05-2011;729625;5345238,0000;0;27642654,0000;0;237049,7000;2;48625,5000;5;7183,3000;67;250,9000;141;95,7000;112;104,6000;1806;31,3000;3376;16,4000;8322;10,6000;10099;16,6000;48826;9,2000;120968;3,7000
17-05-2011;300889;2034588,0000;0;0,0000;0;331137,3000;0;55189,5000;0;5913,1000;15;280,7000;35;156,1000;58;84,6000;902;24,4000;1096;17,7000;2106;16,4000;5452;11,7000;20335;8,4000;33735;4,9000
13-05-2011;1130277;8764972,0000;0;121019633,0000;0;394118,1000;3;45694,8000;3;5362,1000;149;208,4000;300;100,4000;314;67,9000;4430;21,1000;7132;13,7000;13521;11,7000;24057;11,3000;102812;7,5000;197364;3,9000
10-05-2011;667406;6243262,0000;0;0,0000;1;148318,8000;0;80339,3000;6;2186,1000;98;150,6000;186;93,3000;420;32,9000;5287;11,4000;5730;11,3000;9084;11,5000;28963;6,6000;77073;6,7000;128303;4,1000
06-05-2011;818705;6084424,0000;0;28772008,0000;1;227484,0000;1;47567,7000;4;4332,6000;131;191,7000;239;79,0000;469;66,7000;6165;23,5000;5919;22,3000;9912;13,2000;28832;10,5000;79452;8,6000;0;0,0000
29-04-2011;759335;5636250,0000;0;0,0000;0;999137,5000;0;283539,0000;6;7690,9000;84;308,9000;112;134,5000;219;114,4000;3948;33,5000;3404;34,4000;6091;19,1000;18696;14,1000;61270;10,5000;0;0,0000
22-04-2011;814151;6194760,0000;0;43415570,0000;1;362274,0000;0;115658,4000;8;7262,6000;94;265,1000;157;111,5000;349;102,2000;4665;31,6000;4456;29,7000;7310;17,5000;25025;12,5000;68842;10,1000;0;0,0000
15-04-2011;838211;6257132,0000;0;0,0000;2;236473,8000;2;55264,9000;8;4970,9000;133;276,8000;172;132,5000;464;72,6000;4885;29,6000;5993;21,1000;7461;17,8000;34435;9,3000;74961;9,4000;0;0,0000
08-04-2011;817294;6045068,0000;0;0,0000;1;534915,3000;1;101200,2000;10;5861,0000;104;298,0000;159;124,0000;369;83,1000;4917;32,3000;5647;24,2000;7606;18,4000;32144;9,9000;73625;10,1000;0;0,0000
01-04-2011;835327;6225704,0000;0;15000000,0000;0;429383,2000;3;44309,8000;10;3516,6000;151;180,2000;198;79,5000;488;57,4000;6473;22,5000;7008;19,7000;9842;13,0000;32708;9,7000;88932;8,2000;0;0,0000
25-03-2011;1359631;11699876,0000;1;69105267,0000;0;394918,0000;2;59331,8000;31;2605,6000;301;177,8000;471;83,0000;1236;46,0000;12080;23,8000;17143;15,2000;18015;14,8000;82002;7,3000;168225;8,2000;0;0,0000
18-03-2011;1150014;9695708,0000;0;0,0000;1;357011,5000;5;55897,4000;17;6158,9000;262;217,3000;344;100,1000;583;85,4000;9627;26,4000;7846;26,3000;14697;16,2000;39520;11,9000;128566;8,9000;0;0,0000
11-03-2011;997639;8036326,0000;0;0,0000;1;402152,9000;1;114124,4000;11;5434,4000;119;272,6000;162;133,7000;625;74,8000;7870;28,4000;9222;22,0000;10530;18,7000;45564;9,6000;116611;9,0000;0;0,0000
04-03-2011;890986;6909284,0000;0;0,0000;2;343656,8000;2;117029,0000;5;4494,2000;90;267,0000;160;128,6000;497;64,5000;5708;26,5000;7681;19,2000;8830;17,3000;41853;8,5000;91183;8,5000;0;0,0000
25-02-2011;868767;6603594,0000;0;0,0000;0;597356,1000;0;127139,9000;7;7265,1000;106;325,2000;187;143,1000;354;94,8000;5109;33,5000;5882;25,1000;7887;20,7000;32543;10,3000;84468;9,7000;0;0,0000
18-02-2011;776470;5784752,0000;0;0,0000;0;522978,5000;0;98941,8000;4;6695,3000;64;334,9000;122;165,6000;324;78,9000;4101;30,5000;5359;21,9000;6005;20,3000;30385;9,3000;69110;9,1000;0;0,0000
11-02-2011;784599;5776802,0000;0;0,0000;0;235458,6000;1;108581,4000;4;4736,3000;148;185,9000;246;82,2000;357;81,1000;6291;23,2000;4439;27,0000;9990;13,9000;22167;12,5000;89474;7,8000;0;0,0000
04-02-2011;777024;5791486,0000;0;5789546,0000;1;322541,2000;0;65379,9000;9;5685,2000;90;258,8000;170;119,3000;303;75,2000;4230;29,4000;5180;22,3000;6665;18,6000;29464;9,5000;68951;9,3000;0;0,0000
28-01-2011;755741;5585706,0000;0;0,0000;0;280808,0000;1;109572,0000;9;6660,9000;107;302,2000;178;140,3000;360;83,8000;5509;29,7000;5876;23,6000;7740;18,8000;28268;10,2000;80941;8,9000;0;0,0000
21-01-2011;786330;5881858,0000;0;14502127,0000;0;190499,0000;2;30634,3000;8;3587,1000;174;117,6000;235;61,2000;420;59,8000;7677;17,5000;5690;21,0000;10846;11,8000;26410;10,5000;98733;6,9000;0;0,0000
14-01-2011;760114;5625226,0000;0;0,0000;1;384523,2000;2;96996,8000;3;7423,2000;98;262,4000;164;117,1000;256;103,7000;5265;29,0000;3978;30,4000;8555;17,2000;21317;12,7000;73407;9,5000;0;0,0000
07-01-2011;748377;5577696,0000;0;15000000,0000;0;377886,9000;2;29582,9000;4;7295,1000;94;228,7000;126;104,6000;241;98,6000;4279;29,9000;3974;30,7000;6642;17,9000;20854;13,0000;70078;9,7000;0;0,0000
31-12-2010;929207;7079232,0000;0;15338239,0000;0;506709,6000;1;83880,9000;4;8078,4000;106;337,5000;183;146,5000;333;105,0000;5564;34,0000;5457;30,5000;9179;20,2000;29654;12,2000;84795;10,6000;0;0,0000
